event_id,timestamp_ns,device_id,attack_type,traffic_deviation,behavior_anomaly_score,anomaly_label,severity_level
45015,37094640,152,Spoofing,3.37,0.84,1,Low
45016,54272343,865,Spoofing,0.67,0.67,1,High
45017,156054635,23,DoS,3.01,0.68,1,Low
45018,139098473,263,Data Injection,1.13,0.93,1,Medium
45019,32560088,813,DoS,0.63,0.99,1,High
45020,183800205,366,Spoofing,2.11,0.67,1,Medium
45021,139997468,952,Spoofing,1.55,0.78,1,High
45022,94833058,195,DoS,2.59,0.92,1,High
45023,65546124,167,DoS,2.07,0.62,1,Critical
45024,170531305,482,MITM,1.1,0.78,1,Low
45025,124183005,435,Replay,3.31,0.94,1,Medium
45026,150949343,282,MITM,0.95,0.78,1,High
45027,93863939,715,MITM,2.15,0.79,1,Low
45028,119163827,194,Replay,1.02,0.66,1,Low
45029,52445454,266,MITM,2.48,0.66,1,Low
45030,1026480,680,DoS,0.66,0.96,1,High
45031,48473735,979,Data Injection,2.61,0.7,1,High
45032,142962073,878,Data Injection,0.89,0.84,1,High
45033,83926557,283,DoS,1.09,0.96,1,High
45034,193648692,288,Spoofing,2.77,0.93,1,High
45035,165301989,14,MITM,1.26,0.68,1,High
45036,195921995,339,Replay,3.25,0.71,1,High
45037,66793335,875,MITM,0.76,0.67,1,Low
45038,27199194,758,Data Injection,0.62,0.7,1,Low
45039,38680985,451,MITM,2.92,0.86,1,High
45040,116238211,403,Spoofing,1.06,0.85,1,Critical
45041,52475458,32,Spoofing,3.48,0.68,1,Critical
45042,91224813,586,DoS,0.53,0.75,1,Critical
45043,49641809,715,MITM,0.96,0.89,1,High
45044,114265282,351,Data Injection,1.58,0.76,1,Critical
45045,53979447,250,Replay,1.09,0.92,1,Medium
45046,63896819,370,Spoofing,1.75,0.61,1,High
45047,23500701,494,Replay,2.84,0.62,1,Low
45048,36516109,885,Replay,1.06,0.76,1,Medium
45049,182811116,475,DoS,1.74,0.61,1,Medium
45050,182489288,273,DoS,2.17,0.87,1,Critical
45051,158902853,429,Replay,2.24,0.7,1,High
45052,166086548,834,Replay,3.03,0.87,1,High
45053,107073453,829,Replay,2.27,0.81,1,High
45054,186702166,11,DoS,1.68,0.92,1,High
45055,45987524,676,Data Injection,1.58,0.74,1,Critical
45056,16264190,574,Replay,2.96,0.99,1,Low
45057,74611620,225,Spoofing,1.72,0.66,1,High
45058,41596449,536,Data Injection,3.22,0.95,1,Critical
45059,171315672,249,Spoofing,1.0,0.78,1,High
45060,69140277,462,MITM,2.43,0.85,1,Medium
45061,194492878,519,DoS,1.5,0.63,1,Low
45062,12845669,93,DoS,0.99,0.93,1,Critical
45063,9641280,562,MITM,1.84,0.95,1,Low
45064,172416096,929,MITM,0.6,0.98,1,Low
45065,166361383,298,Replay,1.45,0.83,1,High
45066,197856475,129,Data Injection,3.47,0.78,1,High
45067,144159514,663,DoS,3.46,0.99,1,Critical
45068,173223875,914,MITM,0.64,0.99,1,Low
45069,184774467,791,Replay,0.75,0.91,1,High
45070,30382263,207,MITM,1.8,0.65,1,Medium
45071,3245163,682,Data Injection,0.51,0.8,1,Medium
45072,11350757,200,Spoofing,1.11,0.82,1,High
45073,155946803,571,Data Injection,0.79,0.81,1,Low
45074,174126492,701,Spoofing,0.87,0.71,1,Medium
45075,57908535,527,Replay,2.04,0.71,1,Medium
45076,160117225,790,Spoofing,1.7,0.8,1,Medium
45077,119876760,418,DoS,3.34,0.88,1,Medium
45078,174695215,599,Spoofing,3.36,0.81,1,Critical
45079,6849813,409,Spoofing,1.54,0.74,1,Medium
45080,2410956,467,Replay,2.48,0.98,1,High
45081,19992359,161,Data Injection,1.58,0.73,1,Critical
45082,5676450,943,Data Injection,1.3,0.67,1,Critical
45083,5847058,400,Replay,0.94,0.81,1,High
45084,15736634,287,DoS,2.28,0.9,1,Low
45085,191753390,944,MITM,1.1,0.79,1,Low
45086,8208607,852,Spoofing,2.23,0.99,1,Medium
45087,126604939,253,Spoofing,2.77,0.89,1,Medium
45088,124184928,498,DoS,3.13,0.68,1,Critical
45089,117605015,935,DoS,1.94,0.77,1,Critical
45090,186338592,651,Spoofing,1.21,0.7,1,Low
45091,121349550,875,DoS,1.37,0.64,1,High
45092,68456503,811,MITM,3.12,0.7,1,Critical
45093,56188340,129,DoS,2.25,0.94,1,Critical
45094,26076806,634,Spoofing,0.59,0.7,1,Medium
45095,50462247,347,Replay,1.63,0.72,1,High
45096,134324851,775,DoS,1.65,0.84,1,Medium
45097,107025664,37,MITM,1.12,0.94,1,Medium
45098,71014217,492,MITM,3.46,0.82,1,Critical
45099,26683871,240,Replay,1.07,0.67,1,High
45100,116004497,416,Spoofing,2.27,0.78,1,High
45101,61920797,642,MITM,0.69,1.0,1,High
45102,90703202,125,Data Injection,1.65,0.75,1,Low
45103,122979541,267,Data Injection,1.57,0.99,1,Low
45104,187392062,843,MITM,2.27,0.85,1,Low
45105,177071473,525,DoS,2.16,0.88,1,Critical
45106,20598319,308,Data Injection,3.5,0.87,1,Low
45107,30991234,659,MITM,1.5,0.7,1,Medium
45108,96590309,725,DoS,1.92,0.96,1,Medium
45109,32615275,535,Spoofing,1.99,0.65,1,High
45110,40100875,68,Replay,2.18,0.84,1,Low
45111,118293554,215,Data Injection,1.98,0.92,1,High
45112,72726963,162,Spoofing,3.07,0.98,1,Medium
45113,178674949,515,Replay,1.61,0.65,1,Critical
45114,167372721,404,Data Injection,1.93,0.83,1,Low
45115,24893993,856,DoS,2.51,0.69,1,Critical
45116,125797306,116,Spoofing,3.32,0.81,1,Low
45117,39657624,382,Replay,1.23,0.87,1,High
45118,177227904,985,Spoofing,3.19,0.87,1,Low
45119,133264399,973,Replay,2.67,0.98,1,High
45120,103751633,498,Spoofing,2.06,0.71,1,Medium
45121,107220776,250,MITM,1.17,0.69,1,Critical
45122,132864191,112,Spoofing,2.84,0.65,1,Low
45123,17296124,226,DoS,1.17,0.85,1,High
45124,23037892,774,Spoofing,0.68,0.99,1,Medium
45125,14453563,257,MITM,1.55,0.78,1,Medium
45126,12206574,698,Replay,2.88,0.77,1,Low
45127,112945459,498,Replay,1.26,0.67,1,Low
45128,167791647,920,Data Injection,0.61,0.89,1,Low
45129,105401520,542,Spoofing,3.25,0.76,1,Low
45130,182214898,175,Data Injection,3.43,0.94,1,Low
45131,186229187,438,Replay,0.5,0.68,1,High
45132,103773282,975,Spoofing,2.43,0.68,1,High
45133,192570066,610,Data Injection,1.19,0.62,1,Medium
45134,157574339,761,DoS,2.43,0.82,1,Critical
45135,33781756,218,DoS,1.97,0.9,1,High
45136,42249947,28,MITM,0.6,0.9,1,High
45137,57963645,407,MITM,1.16,0.65,1,Medium
45138,169240090,633,Spoofing,1.05,0.89,1,Medium
45139,53161810,380,Data Injection,1.69,0.76,1,Low
45140,125797306,870,MITM,3.12,0.64,1,Critical
45141,106052972,55,MITM,2.92,0.67,1,Low
45142,131483256,168,Replay,1.04,0.74,1,Low
45143,54488827,63,Spoofing,1.85,0.82,1,Critical
45144,155613487,87,DoS,3.22,0.77,1,High
45145,71563963,150,Replay,3.29,0.67,1,Critical
45146,32172916,111,Data Injection,1.62,0.88,1,Low
45147,115254895,759,Replay,2.11,0.94,1,Low
45148,60494939,506,MITM,0.89,0.99,1,Low
45149,162423724,850,Spoofing,1.84,0.67,1,Medium
45150,165979867,313,DoS,2.33,0.85,1,High
45151,162300682,317,DoS,2.12,0.62,1,High
45152,31459086,821,Data Injection,2.96,0.68,1,Critical
45153,44430840,86,Spoofing,2.06,0.96,1,High
45154,103966238,867,Data Injection,0.6,0.98,1,High
45155,105999955,241,Data Injection,0.53,0.77,1,Critical
45156,187454726,12,DoS,1.39,0.87,1,Medium
45157,14383519,738,Spoofing,3.3,0.62,1,High
45158,24310461,574,MITM,3.19,0.95,1,Critical
45159,11958605,568,Data Injection,0.86,0.81,1,High
45160,63415672,445,Spoofing,3.34,0.8,1,Low
45161,197528046,169,DoS,2.41,1.0,1,Critical
45162,188042994,877,Spoofing,2.53,0.65,1,High
45163,103570633,794,Data Injection,3.23,0.98,1,Critical
45164,112949340,796,Replay,2.62,0.75,1,Low
45165,183083181,639,Data Injection,0.59,0.92,1,Critical
45166,175264714,567,Replay,2.92,0.75,1,Critical
45167,587369,429,Data Injection,2.66,0.96,1,Medium
45168,146162357,303,DoS,3.19,0.83,1,Critical
45169,84464153,748,DoS,2.57,0.65,1,High
45170,170255923,430,MITM,1.04,0.94,1,Low
45171,11642252,249,Replay,1.89,0.71,1,Low
45172,169684710,893,MITM,1.5,0.75,1,Low
45173,131083227,582,Data Injection,2.48,0.99,1,High
45174,65490193,632,Data Injection,3.28,0.73,1,Medium
45175,121096524,377,DoS,1.84,0.9,1,High
45176,44738332,976,Data Injection,2.68,0.78,1,Medium
45177,168708969,297,DoS,1.62,0.9,1,Medium
45178,7858832,310,DoS,1.41,0.94,1,High
45179,42675345,476,Data Injection,3.19,0.8,1,Low
45180,140196219,662,Spoofing,2.02,0.63,1,Medium
45181,89047149,375,Spoofing,2.11,0.96,1,Critical
45182,115514164,381,Data Injection,1.41,0.65,1,Low
45183,124082733,174,Replay,1.67,0.87,1,Critical
45184,106848967,110,DoS,1.98,0.67,1,High
45185,85799230,217,Spoofing,1.11,0.82,1,High
45186,107842511,258,Replay,0.68,1.0,1,Medium
45187,96620380,140,Data Injection,1.05,0.92,1,Medium
45188,13212627,733,Spoofing,1.12,0.84,1,Critical
45189,152377152,633,MITM,1.03,0.91,1,Critical
45190,116580169,171,MITM,2.66,0.66,1,Medium
45191,107376822,240,MITM,1.12,0.71,1,High
45192,196699554,865,Spoofing,1.66,0.83,1,Critical
45193,43318631,311,Data Injection,2.61,0.81,1,Medium
45194,152833248,732,MITM,3.29,0.89,1,Medium
45195,28601666,238,Replay,0.95,0.79,1,Medium
45196,22393037,1000,MITM,2.59,0.87,1,Low
45197,124674935,732,MITM,0.85,0.67,1,Low
45198,128668121,343,DoS,0.96,0.66,1,Low
45199,13069815,604,Replay,1.93,0.93,1,Medium
45200,197918564,962,Spoofing,1.52,0.96,1,High
45201,123223586,919,Spoofing,1.83,0.69,1,High
45202,45084376,952,Spoofing,2.19,0.94,1,Medium
45203,120390695,701,Data Injection,3.33,0.95,1,Medium
45204,146420834,648,Replay,3.42,0.69,1,Low
45205,38013673,383,DoS,1.7,0.84,1,Medium
45206,122747548,388,DoS,3.27,0.8,1,Medium
45207,27211233,330,Spoofing,2.32,0.67,1,Low
45208,59045462,347,DoS,0.74,0.86,1,Critical
45209,14612314,37,Spoofing,1.6,0.74,1,High
45210,131372542,372,Data Injection,2.89,0.76,1,Medium
45211,167490859,403,DoS,2.37,0.74,1,High
45212,140625631,844,Data Injection,1.1,0.71,1,Low
45213,77132494,891,Data Injection,2.57,0.64,1,High
45214,112139082,571,Replay,2.78,0.89,1,Medium
45215,119534838,278,Replay,3.05,0.61,1,Low
45216,152183275,640,Data Injection,2.9,0.61,1,Low
45217,131436993,945,Spoofing,2.4,0.88,1,Low
45218,192008135,488,Data Injection,3.34,0.8,1,Low
45219,107755453,614,Spoofing,1.97,0.63,1,High
45220,23785454,559,Spoofing,0.9,0.89,1,Medium
45221,24819309,596,Replay,3.33,0.83,1,High
45222,70466488,740,Replay,1.46,0.66,1,Medium
45223,147604312,429,Replay,3.19,0.96,1,Medium
45224,192276964,608,Spoofing,2.68,0.68,1,High
45225,114645812,910,Spoofing,0.69,0.89,1,Medium
45226,83604733,51,Replay,1.73,0.69,1,Critical
45227,159015582,168,Replay,3.04,0.77,1,Critical
45228,21084823,692,Data Injection,2.25,0.81,1,Medium
45229,194257325,796,Data Injection,2.84,0.82,1,Medium
45230,45600947,998,Spoofing,3.5,0.98,1,High
45231,155446273,257,DoS,1.56,0.8,1,High
45232,162650133,831,Spoofing,2.53,0.98,1,High
45233,162589989,303,DoS,1.3,0.96,1,Medium
45234,33993841,880,MITM,2.25,0.74,1,Medium
45235,57848626,371,Data Injection,2.17,0.66,1,Critical
45236,154771937,817,DoS,3.41,0.79,1,Medium
45237,66605545,104,DoS,2.89,0.96,1,Medium
45238,82809756,618,DoS,2.76,0.89,1,Medium
45239,3696177,499,DoS,1.02,0.98,1,Medium
45240,165111658,229,Data Injection,2.97,0.75,1,Critical
45241,73414473,537,Spoofing,1.99,0.91,1,High
45242,128171728,790,DoS,3.06,0.65,1,High
45243,142300405,497,Data Injection,0.98,0.73,1,High
45244,35359707,542,Data Injection,2.49,0.75,1,Medium
45245,154935005,662,Replay,1.54,0.61,1,Medium
45246,129211633,513,Data Injection,1.6,0.98,1,Low
45247,64041339,664,Data Injection,1.07,0.7,1,Medium
45248,23789422,768,DoS,2.33,0.99,1,Critical
45249,175510311,638,MITM,2.44,0.91,1,Critical
45250,44449528,413,Data Injection,3.44,0.86,1,Critical
45251,40342922,85,Spoofing,1.16,0.89,1,Low
45252,86362900,908,MITM,2.5,0.68,1,Medium
45253,29666616,504,Data Injection,2.63,0.89,1,Medium
45254,183115310,443,MITM,1.86,0.79,1,High
45255,63474982,764,Data Injection,0.59,0.96,1,Low
45256,160675100,988,MITM,3.31,0.73,1,High
45257,158742431,99,DoS,0.51,0.64,1,Low
45258,68695996,216,Spoofing,1.18,0.99,1,High
45259,129822259,903,Spoofing,1.58,0.84,1,Medium
45260,57945421,459,Spoofing,0.75,0.86,1,Critical
45261,82032538,891,MITM,1.13,0.92,1,High
45262,57371503,144,Data Injection,2.67,0.63,1,High
45263,58700899,822,Data Injection,1.1,0.67,1,Low
45264,125196148,661,DoS,1.51,0.87,1,Medium
45265,127689748,449,Data Injection,2.18,0.76,1,Critical
45266,159715767,974,DoS,2.58,0.85,1,Medium
45267,43736812,451,MITM,1.51,0.66,1,High
45268,52956518,602,Replay,0.73,0.68,1,Low
45269,55284010,372,MITM,2.0,0.69,1,Low
45270,133494571,829,Replay,2.46,0.64,1,Medium
45271,13640991,279,MITM,2.46,0.97,1,High
45272,107624525,126,Data Injection,0.86,0.99,1,Medium
45273,191058583,776,Data Injection,0.81,0.66,1,Low
45274,106675203,288,DoS,2.31,0.88,1,High
45275,195441430,298,Replay,2.36,0.78,1,High
45276,1611104,785,DoS,2.64,0.82,1,Medium
45277,174343076,538,DoS,1.19,0.99,1,Low
45278,156127722,995,Data Injection,1.24,0.84,1,Low
45279,138001743,239,Replay,1.69,0.9,1,High
45280,82822319,844,DoS,3.08,0.89,1,Critical
45281,146674610,605,Data Injection,1.87,0.78,1,Critical
45282,47359127,618,Data Injection,3.12,0.74,1,Medium
45283,56463322,865,Spoofing,2.57,0.91,1,Medium
45284,137711667,138,Data Injection,2.07,0.89,1,High
45285,46579968,743,Data Injection,3.27,0.72,1,Low
45286,26124711,367,DoS,2.45,0.67,1,High
45287,163835469,396,Spoofing,3.23,0.64,1,Critical
45288,21946576,735,Replay,3.02,0.77,1,Medium
45289,139215265,68,DoS,0.79,0.69,1,Critical
45290,60626203,373,Replay,2.36,0.7,1,High
45291,169107802,205,Data Injection,2.51,0.89,1,High
45292,180608720,3,Spoofing,3.4,0.98,1,Medium
45293,113224758,804,MITM,2.79,0.77,1,High
45294,50476891,120,Spoofing,2.08,0.61,1,Medium
45295,13541089,141,DoS,2.21,0.97,1,Medium
45296,31277236,486,MITM,1.16,0.84,1,High
45297,49969636,349,DoS,2.46,0.89,1,Low
45298,165107695,799,DoS,1.91,0.64,1,High
45299,17978501,915,Spoofing,1.65,0.97,1,Critical
45300,180473731,299,Spoofing,1.67,0.65,1,Critical
45301,117944307,878,Replay,1.94,0.81,1,Critical
45302,25661095,43,Replay,2.87,0.74,1,Medium
45303,62453530,517,Data Injection,1.07,0.8,1,Medium
45304,60621463,437,MITM,2.02,0.9,1,High
45305,183259442,354,Data Injection,2.76,0.86,1,Medium
45306,132392045,857,Replay,1.72,0.77,1,Critical
45307,114554727,916,Data Injection,2.77,0.87,1,High
45308,193561950,575,Replay,0.65,0.81,1,Medium
45309,98363862,350,Replay,2.84,0.78,1,High
45310,127406189,555,Replay,1.52,0.81,1,High
45311,132961440,901,DoS,2.48,0.78,1,High
45312,87480583,462,Replay,3.45,0.73,1,Low
45313,126649660,508,Data Injection,2.23,0.61,1,High
45314,86231274,758,DoS,2.57,0.66,1,High
45315,71769008,938,DoS,0.73,0.79,1,Medium
45316,181335133,395,DoS,3.34,0.64,1,High
45317,76095046,244,Data Injection,0.53,0.89,1,High
45318,70549158,973,Data Injection,2.64,0.83,1,High
45319,117296282,749,Spoofing,1.81,0.86,1,Medium
45320,122331250,665,MITM,3.29,0.83,1,Medium
45321,14038291,407,Spoofing,2.46,0.61,1,Medium
45322,16497370,137,Data Injection,2.44,0.71,1,Low
45323,146915470,566,MITM,2.67,0.73,1,Medium
45324,109916473,39,Spoofing,1.78,0.83,1,Critical
45325,98515020,805,DoS,2.97,0.94,1,High
45326,95990357,452,DoS,3.27,0.87,1,Low
45327,33788049,89,DoS,2.82,0.7,1,High
45328,182203871,6,Spoofing,2.2,0.97,1,Critical
45329,52621728,60,MITM,3.25,0.78,1,Low
45330,86122873,600,Spoofing,1.21,0.76,1,Medium
45331,195492196,191,Data Injection,3.01,0.8,1,Critical
45332,167635770,536,Replay,0.71,0.65,1,Medium
45333,56921166,533,DoS,3.38,0.89,1,Critical
45334,31205831,41,MITM,0.62,0.89,1,Low
45335,38036414,221,Replay,2.14,0.82,1,Medium
45336,39940415,730,Spoofing,3.38,0.79,1,Low
45337,117464527,348,DoS,1.31,0.63,1,Low
45338,141538139,455,Replay,3.13,0.76,1,High
45339,85145380,7,DoS,1.2,0.91,1,High
45340,165185846,114,DoS,2.78,0.98,1,Medium
45341,79765212,224,Replay,2.14,0.63,1,High
45342,27038796,877,MITM,1.8,0.87,1,High
45343,107975568,838,Data Injection,2.16,0.82,1,High
45344,118903546,383,MITM,1.96,0.64,1,Low
45345,34648339,870,DoS,2.29,0.99,1,High
45346,119781171,365,DoS,0.71,0.72,1,Medium
45347,191985344,293,Data Injection,1.91,0.79,1,Critical
45348,59078354,705,MITM,2.77,0.81,1,High
45349,43235734,669,Spoofing,1.34,0.84,1,Low
45350,123913886,964,Replay,3.04,0.92,1,Low
45351,109409022,561,MITM,1.5,0.65,1,Medium
45352,67323160,185,Data Injection,3.03,0.81,1,Medium
45353,85634631,792,DoS,2.65,0.65,1,Critical
45354,145131225,637,Replay,2.86,0.73,1,Medium
45355,134312149,360,Spoofing,0.68,0.72,1,Low
45356,42148503,710,Data Injection,0.57,0.75,1,Low
45357,186427809,309,DoS,1.43,0.84,1,Medium
45358,164368477,457,DoS,2.84,0.97,1,High
45359,120416822,290,MITM,2.1,0.69,1,Medium
45360,164007455,4,MITM,2.78,0.9,1,Medium
45361,87770896,454,Data Injection,2.23,0.9,1,Critical
45362,67860308,879,MITM,1.87,0.91,1,High
45363,39313128,449,DoS,0.65,0.75,1,High
45364,163492417,191,Spoofing,1.25,0.74,1,Medium
45365,49021679,391,Replay,3.03,0.68,1,High
45366,31462533,114,Data Injection,2.25,0.91,1,Medium
45367,155875209,537,MITM,1.82,0.87,1,High
45368,134764064,2,Spoofing,2.29,0.99,1,Medium
45369,175311642,18,Spoofing,0.68,1.0,1,Low
45370,152802209,156,Spoofing,1.7,0.86,1,Critical
45371,104168650,845,DoS,2.8,0.94,1,Medium
45372,88134401,602,DoS,0.54,0.95,1,Medium
45373,199035706,113,DoS,2.93,0.95,1,High
45374,22306879,257,DoS,2.0,0.76,1,High
45375,175596259,457,DoS,2.82,0.63,1,Medium
45376,185822946,376,Data Injection,2.79,0.77,1,Medium
45377,83524575,526,MITM,3.5,0.88,1,Low
45378,100938946,503,Replay,0.65,0.94,1,Medium
45379,22622180,827,DoS,0.73,0.69,1,Medium
45380,175592051,898,MITM,3.18,0.89,1,Medium
45381,149282160,219,Data Injection,2.35,0.82,1,Critical
45382,41878234,38,Data Injection,0.51,0.99,1,Low
45383,26779910,746,DoS,1.35,0.97,1,Critical
45384,54344362,223,MITM,1.39,0.94,1,High
45385,89347719,909,DoS,2.6,0.78,1,Medium
45386,87553048,572,Data Injection,2.06,0.69,1,Low
45387,113520610,937,DoS,1.9,0.71,1,High
45388,133121913,410,MITM,1.62,0.78,1,High
45389,1450108,732,Spoofing,1.32,0.74,1,High
45390,107830420,594,Spoofing,1.59,0.64,1,Low
45391,36878708,487,Spoofing,2.3,0.85,1,Critical
45392,28827341,740,Data Injection,1.34,0.97,1,High
45393,199504505,369,DoS,1.49,0.85,1,High
45394,173450361,958,Replay,2.34,0.96,1,Critical
45395,26398408,758,Spoofing,2.55,0.85,1,Low
45396,11117864,813,MITM,0.72,0.89,1,High
45397,28031480,25,Data Injection,0.69,0.79,1,High
45398,44492780,236,Data Injection,1.19,0.65,1,Critical
45399,170792363,320,Spoofing,2.15,0.92,1,Medium
45400,12380833,330,Data Injection,1.75,0.89,1,Medium
45401,22135783,189,Replay,2.63,0.68,1,Low
45402,62860590,212,Replay,1.23,0.84,1,High
45403,115072594,64,Spoofing,1.2,0.78,1,Critical
45404,43722987,401,Data Injection,1.03,0.76,1,High
45405,88134401,323,Replay,2.81,0.89,1,Critical
45406,67322285,285,MITM,3.03,0.97,1,Low
45407,73855975,818,MITM,2.49,0.61,1,High
45408,17644589,417,Spoofing,2.84,0.78,1,Medium
45409,97612282,333,Spoofing,2.57,0.76,1,High
45410,90937886,849,Data Injection,1.01,0.95,1,High
45411,46697428,885,Replay,3.01,0.81,1,Medium
45412,167928275,215,Data Injection,3.43,0.97,1,Critical
45413,123893619,180,DoS,2.53,1.0,1,Low
45414,162902235,112,Replay,0.58,1.0,1,Low
45415,192183368,415,Spoofing,1.3,0.64,1,Medium
45416,47440487,301,MITM,2.51,0.98,1,Medium
45417,189943273,934,Data Injection,2.53,0.99,1,High
45418,150165861,4,Data Injection,0.88,0.9,1,High
45419,166410174,256,DoS,2.83,0.7,1,Medium
45420,48726153,671,MITM,1.08,0.64,1,Critical
45421,5081828,661,Replay,1.61,0.72,1,High
45422,22784259,569,Data Injection,3.24,0.72,1,Medium
45423,10601317,526,Replay,1.89,0.67,1,Low
45424,158294691,875,DoS,1.86,0.72,1,Medium
45425,115840370,92,Spoofing,0.75,0.98,1,Medium
45426,14941170,107,Data Injection,3.05,0.65,1,High
45427,140956701,625,Replay,1.16,0.84,1,Medium
45428,195802996,351,Spoofing,2.01,0.95,1,Low
45429,178629447,787,Spoofing,1.28,0.79,1,High
45430,113155706,491,Replay,1.53,0.72,1,High
45431,86566351,83,DoS,1.52,0.94,1,High
45432,14913098,660,Spoofing,1.54,0.82,1,Medium
45433,189198004,407,DoS,2.47,0.91,1,High
45434,109565132,243,MITM,2.15,0.96,1,High
45435,105318383,744,Spoofing,0.54,0.86,1,High
45436,88620549,359,Spoofing,2.55,0.99,1,Critical
45437,25466517,630,Data Injection,0.99,0.69,1,High
45438,165126362,185,Data Injection,0.51,0.88,1,Low
45439,59259480,684,Spoofing,3.05,0.9,1,Medium
45440,74817918,217,Spoofing,2.82,0.96,1,Low
45441,123457873,870,DoS,2.59,0.82,1,High
45442,91223784,349,DoS,1.17,0.61,1,High
45443,149356510,39,Data Injection,0.51,0.95,1,Medium
45444,154043778,239,Replay,1.74,0.98,1,Low
45445,83475382,414,Data Injection,0.85,0.68,1,Medium
45446,58510007,419,MITM,3.12,0.75,1,Low
45447,28878434,857,Data Injection,1.28,0.7,1,High
45448,74957111,868,MITM,2.17,0.87,1,High
45449,177264818,153,MITM,0.89,0.92,1,Low
45450,189979842,125,Replay,1.81,0.71,1,Low
45451,137659573,926,Data Injection,3.12,0.77,1,Medium
45452,33202234,184,MITM,1.63,0.76,1,High
45453,70666684,419,MITM,1.54,0.94,1,Medium
45454,38511266,859,MITM,1.64,0.75,1,Low
45455,99620752,509,DoS,1.99,0.72,1,Critical
45456,93387175,272,Replay,2.05,0.98,1,Critical
45457,194192016,566,MITM,1.5,0.86,1,Critical
45458,28515168,862,DoS,1.41,0.62,1,Critical
45459,79865083,412,MITM,2.51,0.81,1,Medium
45460,149025562,947,Spoofing,1.73,0.67,1,Low
45461,124155704,268,Spoofing,2.06,0.95,1,Medium
45462,67847241,143,Spoofing,1.14,0.65,1,Medium
45463,161906810,476,MITM,3.09,0.65,1,High
45464,11979514,740,Data Injection,3.23,0.93,1,Critical
45465,89189201,460,DoS,0.73,0.99,1,High
45466,146637494,943,Data Injection,1.26,0.92,1,Medium
45467,50398246,937,MITM,2.97,0.95,1,High
45468,88648452,273,Data Injection,2.09,0.69,1,Critical
45469,182521022,187,MITM,0.81,0.79,1,Low
45470,143850587,308,DoS,2.21,0.89,1,High
45471,99404281,864,Data Injection,1.7,0.86,1,High
45472,175017080,285,DoS,1.97,0.68,1,High
45473,146559024,522,Spoofing,2.08,0.88,1,High
45474,138470094,387,DoS,1.71,0.61,1,High
45475,82496631,68,DoS,3.47,0.92,1,High
45476,185282599,185,Data Injection,0.85,1.0,1,Medium
45477,182614893,759,Replay,2.3,0.95,1,Low
45478,67777497,609,Replay,2.59,0.78,1,Critical
45479,128690172,989,Data Injection,3.44,0.86,1,Medium
45480,168516360,806,Replay,0.96,0.78,1,High
45481,73537238,968,Data Injection,1.62,0.99,1,Medium
45482,56979007,838,DoS,1.65,0.68,1,Medium
45483,105839244,545,Data Injection,1.81,0.9,1,Medium
45484,28575412,834,MITM,2.02,0.9,1,Critical
45485,192560230,381,Data Injection,3.41,0.76,1,High
45486,96363482,936,MITM,3.25,0.82,1,Critical
45487,42633469,238,Replay,1.3,0.92,1,High
45488,8173229,561,MITM,2.2,0.87,1,Low
45489,138136742,508,Data Injection,2.28,0.89,1,Low
45490,56777146,36,DoS,2.66,0.64,1,Critical
45491,104148148,509,Data Injection,2.2,0.84,1,Low
45492,66847388,642,MITM,2.89,0.91,1,Low
45493,102614787,50,MITM,0.96,0.76,1,Medium
45494,100371688,675,DoS,0.64,0.67,1,Critical
45495,67577332,381,Data Injection,2.66,0.93,1,High
45496,111963062,608,Data Injection,1.56,0.88,1,High
45497,195023651,436,DoS,0.68,0.71,1,Low
45498,137302635,971,MITM,1.8,0.93,1,Medium
45499,172957705,274,DoS,3.28,0.91,1,Medium
45500,81350328,53,Data Injection,2.82,0.87,1,Low
45501,23429622,137,Data Injection,1.25,0.99,1,Critical
45502,41353332,280,MITM,1.66,0.62,1,Medium
45503,142687605,752,Spoofing,1.71,0.99,1,Medium
45504,135916766,120,Data Injection,2.97,0.87,1,Low
45505,73731363,103,MITM,0.97,0.83,1,Low
45506,68726644,931,MITM,1.0,0.98,1,High
45507,52257663,130,Replay,2.99,0.69,1,Critical
45508,111905033,647,Data Injection,3.32,0.64,1,Medium
45509,141414171,786,Replay,0.74,0.84,1,Low
45510,34136023,860,Spoofing,2.54,0.68,1,Low
45511,122674566,478,Replay,2.56,0.98,1,Medium
45512,180362573,697,Spoofing,0.93,0.68,1,Medium
45513,116557802,810,Replay,2.65,0.75,1,High
45514,15604039,277,Replay,2.76,0.62,1,Low
45515,81367094,411,Data Injection,0.95,0.75,1,Medium
45516,129905053,627,MITM,1.54,0.71,1,Medium
45517,87166378,7,Replay,3.09,0.92,1,High
45518,186323884,795,Data Injection,2.72,0.93,1,Low
45519,69891950,397,Spoofing,1.59,0.61,1,High
45520,9648935,359,MITM,3.24,0.85,1,High
45521,198241182,763,Replay,2.64,0.6,1,Critical
45522,6874759,785,Replay,2.23,0.9,1,Medium
45523,169176069,979,Spoofing,1.58,0.81,1,Critical
45524,91640877,561,Spoofing,2.15,0.69,1,Low
45525,21479163,500,Spoofing,2.9,0.89,1,Low
45526,180037632,344,Spoofing,1.91,0.67,1,Medium
45527,144495410,122,Spoofing,3.45,0.83,1,Medium
45528,61892087,910,DoS,1.18,0.77,1,Critical
45529,139945237,92,MITM,2.27,0.86,1,High
45530,180092532,376,Spoofing,3.32,0.64,1,High
